file,run_name,final_train_perplexity,final_val_perplexity,final_train_loss,final_val_loss,parameter_count,training_time_sec,seed,hp.local_rank,hp.deepspeed_config,hp.use_deepspeed,hp.local_batch_size,hp.use_gpu_amount,hp.learning_rate,hp.validate_every_steps,hp.save_checkpoint_every_steps,hp.generate_every,hp.seq_len,hp.total_tokens,hp.epochs,hp.grad_clip_norm,hp.beta1,hp.beta2,hp.weight_decay,hp.tokenizer_path,hp.ngrc_d_model,hp.ngrc_lag,hp.ngrc_poly_degree,hp.ngrc_max_cross_terms,hp.ngrc_readout_rank,hp.ngrc_embed_frozen,hp.ngrc_training,hp.ngrc_loss,hp.ngrc_ridge_alpha,hp.ngrc_ridge_max_batches,hp.dataset_path,hp.val_dataset_path,hp.wandb_project,hp.wandb_run_name,hp.api_file,hp.hf_repo,hp.hf_private,hp.enable_compile,hp.ngrc_feature
../reports_ngrc/NGRC_LM(41.58M_d128_lag64_poly5_rank512_lr0.0005_bs200_seq256_20251216-173356_report.txt,NGRC_LM(41.58M_d128_lag64_poly5_rank512_lr0.0005_bs200_seq256_20251216-173356,376.82515196039327,345.0709334152821,5.93178129196167,5.84375,41583104,627.4335026741028,4902697,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,128,64,5.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(43.58M_d256_lag48_poly3_rank512_lr0.0005_bs200_seq256_20251216-175439_report.txt,NGRC_LM(43.58M_d256_lag48_poly3_rank512_lr0.0005_bs200_seq256_20251216-175439,289.912049260942,252.45928798182638,5.669577598571777,5.53125,43581952,679.4812095165253,1781219,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,256,48,3.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(43.73M_d64_lag256_poly3_rank512_lr0.0005_bs200_seq256_20251214-102433_report.txt,NGRC_LM(43.73M_d64_lag256_poly3_rank512_lr0.0005_bs200_seq256_20251214-102433,549.5106465598293,534.4563168515505,6.309028148651123,6.28125,43729408,701.8913578987122,2875553,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,64,256,3.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(44.70M_d512_lag15_poly3_rank512_lr0.0005_bs200_seq256_20251217-010420_report.txt,NGRC_LM(44.70M_d512_lag15_poly3_rank512_lr0.0005_bs200_seq256_20251217-010420,210.239034705047,209.29610089202527,5.348245143890381,5.34375,44696064,595.5384566783905,1169271,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,512,15,3.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(45.48M_d512_lag16_poly3_rank512_lr0.0005_bs200_seq256_20251214-113932_report.txt,NGRC_LM(45.48M_d512_lag16_poly3_rank512_lr0.0005_bs200_seq256_20251214-113932,212.3648808057814,237.16355295871682,5.358305931091309,5.46875,45482496,596.1236817836761,1973596,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,512,16,3.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(45.48M_d512_lag48_poly1_rank512_lr0.0005_bs200_seq256_20251216-182624_report.txt,NGRC_LM(45.48M_d512_lag48_poly1_rank512_lr0.0005_bs200_seq256_20251216-182624,324.98674259939173,304.5240299109616,5.78378438949585,5.71875,45482496,624.1322648525238,1020557,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,512,48,1.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(45.68M_d256_lag32_poly5_rank512_lr0.0005_bs200_seq256_20251216-174851_report.txt,NGRC_LM(45.68M_d256_lag32_poly5_rank512_lr0.0005_bs200_seq256_20251216-174851,275.5655236317057,268.7415131590023,5.618825435638428,5.59375,45679104,659.1357007026672,3585585,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,256,32,5.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(45.78M_d128_lag128_poly3_rank512_lr0.0005_bs200_seq256_20251214-110351_report.txt,NGRC_LM(45.78M_d128_lag128_poly3_rank512_lr0.0005_bs200_seq256_20251214-110351,401.0517843899014,345.0709334152821,5.994090557098389,5.84375,45777408,736.453263759613,1015847,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,128,128,3.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(48.63M_d512_lag20_poly3_rank512_lr0.0005_bs200_seq256_20251217-011605_report.txt,NGRC_LM(48.63M_d512_lag20_poly3_rank512_lr0.0005_bs200_seq256_20251217-011605,214.435111706269,229.86679753407884,5.368007183074951,5.4375,48628224,643.4204251766205,3345050,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,512,20,3.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(49.68M_d512_lag16_poly4_rank512_lr0.0005_bs200_seq256_20251216-180951_report.txt,NGRC_LM(49.68M_d512_lag16_poly4_rank512_lr0.0005_bs200_seq256_20251216-180951,221.03175296717905,252.45928798182638,5.398306369781494,5.53125,49676800,666.5571825504303,3805119,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,512,16,4.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(49.68M_d512_lag32_poly2_rank512_lr0.0005_bs200_seq256_20251214-113509_report.txt,NGRC_LM(49.68M_d512_lag32_poly2_rank512_lr0.0005_bs200_seq256_20251214-113509,274.6572111310468,334.45421691786504,5.615523815155029,5.8125,49676800,673.4067716598511,4916514,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,512,32,2.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(49.68M_d512_lag64_poly1_rank512_lr0.0005_bs200_seq256_20251214-113135_report.txt,NGRC_LM(49.68M_d512_lag64_poly1_rank512_lr0.0005_bs200_seq256_20251214-113135,342.3731624073438,334.45421691786504,5.835901260375977,5.8125,49676800,725.8635444641113,1074555,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,512,64,1.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(52.56M_d512_lag25_poly3_rank512_lr0.0005_bs200_seq256_20251217-012841_report.txt,NGRC_LM(52.56M_d512_lag25_poly3_rank512_lr0.0005_bs200_seq256_20251217-012841,218.72265423439546,237.16355295871682,5.3878045082092285,5.46875,52560384,728.7353179454803,1051377,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,512,25,3.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(54.17M_d128_lag256_poly2_rank512_lr0.0005_bs200_seq256_20251214-110708_report.txt,NGRC_LM(54.17M_d128_lag256_poly2_rank512_lr0.0005_bs200_seq256_20251214-110708,570.0051681423286,486.6280141983472,6.345645427703857,6.1875,54166016,897.8836016654968,1808863,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,128,256,2.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(56.49M_d512_lag30_poly3_rank512_lr0.0005_bs200_seq256_20251217-014240_report.txt,NGRC_LM(56.49M_d512_lag30_poly3_rank512_lr0.0005_bs200_seq256_20251217-014240,224.5832717049732,252.45928798182638,5.414246559143066,5.53125,56492544,777.89435338974,4959054,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,512,30,3.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(58.07M_d512_lag32_poly3_rank512_lr0.0005_bs200_seq256_20251214-115125_report.txt,NGRC_LM(58.07M_d512_lag32_poly3_rank512_lr0.0005_bs200_seq256_20251214-115125,226.23064733186925,260.4732060371668,5.421555042266846,5.5625,58065408,813.1173861026764,2021650,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,512,32,3.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(58.07M_d512_lag96_poly1_rank512_lr0.0005_bs200_seq256_20251216-183837_report.txt,NGRC_LM(58.07M_d512_lag96_poly1_rank512_lr0.0005_bs200_seq256_20251216-183837,363.9090565215087,356.0246606707791,5.896903991699219,5.875,58065408,900.6847162246704,2368115,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,512,96,1.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(62.46M_d256_lag96_poly3_rank512_lr0.0005_bs200_seq256_20251216-180801_report.txt,NGRC_LM(62.46M_d256_lag96_poly3_rank512_lr0.0005_bs200_seq256_20251216-180801,317.3869913942549,345.0709334152821,5.760121822357178,5.84375,62456320,993.685042142868,3551643,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,256,96,3.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(66.45M_d512_lag128_poly1_rank512_lr0.0005_bs200_seq256_20251214-114536_report.txt,NGRC_LM(66.45M_d512_lag128_poly1_rank512_lr0.0005_bs200_seq256_20251214-114536,377.46843091485795,334.45421691786504,5.9334869384765625,5.8125,66454016,1083.121945142746,4689489,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,512,128,1.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(70.65M_d512_lag48_poly3_rank512_lr0.0005_bs200_seq256_20251216-185610_report.txt,NGRC_LM(70.65M_d512_lag48_poly3_rank512_lr0.0005_bs200_seq256_20251216-185610,244.14241249534777,252.45928798182638,5.497751712799072,5.53125,70648320,1053.925936460495,4104057,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,512,48,3.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(70.94M_d128_lag256_poly3_rank512_lr0.0005_bs200_seq256_20251214-111804_report.txt,NGRC_LM(70.94M_d128_lag256_poly3_rank512_lr0.0005_bs200_seq256_20251214-111804,450.3851611476444,416.23499808144635,6.110103130340576,6.03125,70943232,1169.930472612381,2427295,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,128,256,3.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
../reports_ngrc/NGRC_LM(83.23M_d512_lag64_poly3_rank512_lr0.0005_bs200_seq256_20251214-120651_report.txt,NGRC_LM(83.23M_d512_lag64_poly3_rank512_lr0.0005_bs200_seq256_20251214-120651,256.93358685225513,268.7415131590023,5.5488176345825195,5.59375,83231232,1271.143391609192,2298186,0,ds_config.json,False,200,1,0.0005,200,200,1000,256,100000000.0,1,0.0,0.9,0.95,0.1,meta-llama/Llama-2-7b-hf,512,64,3.0,256,512.0,False,sgd,ce,0.001,200,HuggingFaceFW/fineweb-edu,vesteinn/babylm,NGRC_LanguageModel,,api.txt,,True,False,
